"utc_datetime","matlab_date","lat","lon","temp","sal","biosat","O2_Ar_ratio","ncp","k"
2018-07-20 14:21:24,737261.598194445,41.3661799997385,-71.2928999993965,NA,NA,NA,NA,NA,NA
2018-07-20 14:21:48,737261.598483796,41.3656383333624,-71.2916500000671,NA,NA,NA,NA,NA,NA
2018-07-20 14:22:14,737261.598784722,41.3650750000545,-71.2903250001299,NA,NA,NA,NA,NA,NA
2018-07-20 14:22:39,737261.599074074,41.3645333333333,-71.2890333333333,NA,NA,NA,NA,NA,NA
2018-07-20 14:23:04,737261.599363426,41.3639916670299,-71.2877416675328,NA,NA,NA,NA,NA,NA
2018-07-20 14:23:30,737261.599652778,41.3634499997821,-71.2864499994803,NA,NA,NA,NA,NA,NA
2018-07-20 14:23:54,737261.59994213,41.362908333406,-71.2851583335066,NA,NA,NA,NA,NA,NA
2018-07-20 14:24:20,737261.600231481,41.3623666666667,-71.2838666666667,NA,NA,NA,NA,NA,NA
2018-07-20 14:24:46,737261.600532407,41.3618033333987,-71.2825233334892,NA,NA,NA,NA,NA,NA
2018-07-20 14:25:10,737261.600821759,41.3612433337714,-71.2812133343347,NA,NA,NA,NA,NA,NA
2018-07-20 14:25:36,737261.601111111,41.3606599998122,-71.2798799995709,NA,NA,NA,NA,NA,NA
2018-07-20 14:26:00,737261.601400463,41.3600783334496,-71.2785500002682,NA,NA,NA,NA,NA,NA
2018-07-20 14:26:26,737261.601689815,41.3595366666376,-71.2772999999329,NA,NA,NA,NA,NA,NA
2018-07-20 14:26:52,737261.601990741,41.3589733332752,-71.2759999998659,NA,NA,NA,NA,NA,NA
2018-07-20 14:27:16,737261.602280092,41.3584316669609,-71.2747500006789,NA,NA,NA,NA,NA,NA
2018-07-20 14:27:42,737261.602569445,41.3578899998039,-71.2734999995474,NA,NA,NA,NA,NA,NA
2018-07-20 14:28:06,737261.602858796,41.3573483334931,-71.2722500003688,20.7036533473971,31.6440399880508,2.41524042686443,20.8600038600296,NA,NA
2018-07-20 14:28:32,737261.603159722,41.3567850001308,-71.2709500003018,20.6540800115067,31.6861599902233,2.49555622672539,20.876438135631,NA,NA
2018-07-20 14:28:58,737261.603449074,41.3562433333188,-71.2696999999665,20.6064133320548,31.7266600010863,2.46205587071124,20.8696875109394,NA,NA
2018-07-20 14:29:22,737261.603738426,41.3557016669427,-71.268450000637,20.5856566760522,31.7231533370705,2.57486491108498,20.8927257908266,NA,NA
2018-07-20 14:29:48,737261.604027778,41.3551599996949,-71.2671999992959,20.5672399896266,31.7158199958694,2.63237349371697,20.9044994430246,7.58778631897825,1.24220428824863
2018-07-20 14:30:13,737261.604328704,41.3545733334976,-71.265900000352,20.5417866750217,31.7051833369124,2.48829651897067,20.8752371644866,7.1763623351617,1.24221918105342
2018-07-20 14:30:38,737261.604618056,41.3539900001056,-71.2646500002263,20.5121200053711,31.6924750023008,2.45244244674658,20.8680324462447,7.07741042501532,1.2422335010722
2018-07-20 14:31:04,737261.604907407,41.3534133333624,-71.2634000000671,NA,NA,NA,NA,NA,1.24224782109099
2018-07-20 14:31:28,737261.605196759,41.3528716669863,-71.2621500007376,NA,NA,NA,NA,NA,1.24226214109826
2018-07-20 14:31:54,737261.605486111,41.3523299997385,-71.2608999993965,NA,NA,NA,NA,NA,1.24227646112857
2018-07-20 14:32:19,737261.605787037,41.351766666812,-71.2596333336574,NA,NA,NA,NA,NA,1.24229135393336
2018-07-20 14:32:44,737261.606076389,41.351225,-71.258425,NA,NA,NA,NA,NA,1.24230567395215
2018-07-20 14:33:10,737261.606365741,41.3506833332244,-71.2571833330735,NA,NA,NA,NA,NA,1.24231999397093
2018-07-20 14:33:34,737261.606655092,41.3501416669391,-71.2558916673163,NA,NA,NA,NA,NA,1.2423343139782
2018-07-20 14:34:01,737261.606956019,41.3495783332316,-71.2545499997653,NA,NA,NA,NA,NA,1.24234920680604
2018-07-20 14:34:25,737261.60724537,41.3490366668555,-71.2533000004359,NA,NA,NA,NA,NA,1.2423635268133
2018-07-20 14:34:50,737261.607534722,41.3484950000436,-71.2520500001006,NA,NA,NA,NA,NA,1.24237784683209
2018-07-20 14:35:16,737261.607824074,41.3479533332316,-71.2508266664398,20.5210666533674,31.6044400035908,2.84070166120551,20.9472130487708,8.2018295646924,1.24239216685088
2018-07-20 14:35:42,737261.608125,41.3473899998692,-71.2495699997083,20.4473999829009,31.6243300046168,2.84048932439993,20.9473435521547,8.21142730228287,1.24240705966719
2018-07-20 14:36:07,737261.608414352,41.3468483330827,-71.2483383327357,20.3801133064207,31.6467566809712,2.88775696201149,20.9571248123104,8.3573691088813,1.24242137968598
2018-07-20 14:36:31,737261.608703704,41.3463066667974,-71.2470466669785,20.321946680708,31.6776733258701,2.90077436257261,20.9598933033478,8.40257425650076,1.24243569969324
2018-07-20 14:36:56,737261.608993056,41.3457650000763,-71.2457550001819,20.2637800081908,31.7085899956464,2.85862257277436,20.9514247009439,8.28791036073115,1.24245001971203
2018-07-20 14:37:22,737261.609293981,41.3451633333959,-71.244488333463,20.2545383335971,31.7256399984443,2.82104033227197,20.9437712276639,8.17961352704862,1.24246491252834
2018-07-20 14:37:48,737261.609583333,41.3445799999061,-71.2432799998055,20.2520799996044,31.7401400023335,2.89355328014931,20.9585280202691,8.3896226982431,1.24247923254713
2018-07-20 14:38:13,737261.609872685,41.3440183331481,-71.2420716662534,20.2214983139971,31.7470783333191,2.90606130292401,20.961150704738,8.4303788362649,1.24249355256592
2018-07-20 14:38:37,737261.610162037,41.3434766668628,-71.2408633337709,20.1649566871403,31.7470366666818,2.80506991725513,20.940736236885,8.14597059643604,1.24250787257319
2018-07-20 14:39:02,737261.610451389,41.3429350001308,-71.2396500003018,20.1239799823377,31.7440350059646,2.79184137421884,20.9381596336997,8.11391042273034,1.24252219259197
2018-07-20 14:39:28,737261.610752315,41.3423716667684,-71.2383500002347,20.200073319596,31.7183383379724,2.64084294146434,20.9072271428421,7.66557843917829,1.24253708540829
2018-07-20 14:39:53,737261.611041666,41.3418300003923,-71.2371000009053,20.273239947013,31.6936300178937,2.57780557004801,20.8942194550546,7.47302946526514,1.2424370362609
2018-07-20 14:40:19,737261.611331019,41.3412883331445,-71.2358816662453,20.3377300215314,31.6575849861833,2.5488085648991,20.8881858714501,7.38045983991236,1.24221308648406
2018-07-20 14:40:43,737261.61162037,41.3407466667684,-71.2346733335602,20.3994799884062,31.6179600074398,2.6610264966008,20.9109292159885,7.6970883787713,1.24198913706763
2018-07-20 14:41:09,737261.611921296,41.3401833334423,-71.2334166669097,20.4236333410614,31.5864500030929,2.70273762292939,20.919402935951,7.81426276631166,1.24175622953759
2018-07-20 14:41:34,737261.612210648,41.3396416667211,-71.2322083334549,20.3852166705307,31.5710750015465,2.74373816612234,20.9278810640904,7.93768497310697,1.24153227994096
2018-07-20 14:41:59,737261.6125,41.3391000004359,-71.2310000009723,20.3468000309125,31.5557000123717,2.71432553318296,20.92201696533,7.85742759344026,1.24130833052453
2018-07-20 14:42:25,737261.612789352,41.338558333188,-71.2297499996647,20.3330916629898,31.5990750116341,2.68824897970601,20.9166827393082,7.78050493086186,1.24108438074769
2018-07-20 14:42:50,737261.613090278,41.3379950002615,-71.2284500006035,20.3188350066184,31.6441849790587,2.66393733348917,20.9117070899572,7.70866037113456,1.24085147339785
2018-07-20 14:43:15,737261.61337963,41.3374266667918,-71.2272266669259,20.2839533433737,31.6698533299627,2.55223122562001,20.8890137937663,7.38769617295733,1.24062752380122
2018-07-20 14:43:40,737261.613668981,41.336843333302,-71.2260183332685,20.2371616641566,31.6855616675093,2.55225256894609,20.8891251987855,7.39209405631152,1.24040357420459
2018-07-20 14:44:05,737261.613958333,41.3362700002833,-71.224810000632,20.1979900078673,31.6966000019614,2.59527217519702,20.8979807796111,7.5202606555223,1.24017962478816
2018-07-20 14:44:32,737261.614259259,41.3357066665795,-71.2235533331389,20.182346664246,31.6926999993965,2.66613916729497,20.9124646616341,7.72656085311297,1.23994671707791
2018-07-20 14:44:56,737261.614548611,41.3351650002942,-71.2223450006563,20.1673050081698,31.6889500020368,2.62188210984269,20.9034966513939,7.59920161851394,1.23972276766148
2018-07-20 14:45:21,737261.614837963,41.3345866668388,-71.2211366670232,20.2049166534512,31.6835500016596,2.66305327935374,20.9117863969007,7.71204387668573,1.23949881806485
2018-07-20 14:45:47,737261.615127315,41.334003333349,-71.2199283333657,20.2497083321319,31.6779250001509,2.75766272311455,20.9309416981619,7.97827534363569,1.23927486846821
2018-07-20 14:46:11,737261.615416666,41.3334400003051,-71.2187000007041,20.2408200377622,31.6806599933582,2.66105162829475,20.9112834867538,7.69850925345325,1.23905091905179
2018-07-20 14:46:38,737261.615717593,41.3328766665068,-71.2173999996312,20.1710966468865,31.6929233368124,2.59194478498905,20.897382544822,7.50624935441672,1.23881801134154
2018-07-20 14:47:02,737261.616006944,41.3323350001416,-71.216155000316,20.1008200245824,31.7053999954235,2.59571083034491,20.8983271384031,7.524974511826,1.23859406192511
2018-07-20 14:47:27,737261.616296296,41.3317933334205,-71.2149466668611,20.0068200151277,31.7228999971837,2.56991951523171,20.8933107328956,7.4610070886785,1.23837011232848
2018-07-20 14:47:53,737261.616585648,41.3312516666994,-71.2137383334062,19.9128200056729,31.7403999989439,2.49993825115069,20.8792938266637,7.26837699570997,1.23814616273184
2018-07-20 14:48:19,737261.616886574,41.330656666698,-71.2124500000671,19.8957783326784,31.7439383334294,2.54812118723886,20.8891515227228,7.40924932353549,1.2379132552018
2018-07-20 14:48:44,737261.617175926,41.3300733332082,-71.2111999997318,19.9079866692863,31.7421466662822,2.51861753207161,20.8831098987592,7.32056167756557,1.23768930560517
2018-07-20 14:49:08,737261.617465278,41.3295050001743,-71.2099650003889,19.8955650180915,31.736110004372,2.52163844485449,20.8837685274559,7.32996021997275,1.23746535618874
2018-07-20 14:49:33,737261.61775463,41.3289633333624,-71.2087566667315,19.8393566696819,31.7225266673953,2.51376741617595,20.8823420072736,7.31394303073844,1.23724140659211
2018-07-20 14:49:59,737261.618055556,41.3284,-71.2075,19.7809,31.7084,2.61807516324533,20.9037743552456,7.63281993209648,1.23829660905279
2018-07-20 14:50:25,737261.618344907,41.327816666608,-71.2062499998743,19.9113583464552,31.6733583298087,2.55009358021792,20.8896084899736,7.42761944398693,1.23986170318933
2018-07-20 14:50:50,737261.618634259,41.327233333216,-71.2049999997485,20.0418166929104,31.6383166596175,2.61242764032823,20.9019902578805,7.60203181455625,1.24142679732587
2018-07-20 14:51:14,737261.618923611,41.3266750002179,-71.2038000004694,20.0385250371989,31.623350000637,2.52527632225938,20.884267745222,7.35878804812866,1.24299189020303
2018-07-20 14:51:41,737261.619224537,41.3261116664197,-71.2025866661347,19.9423682911746,31.6217033326114,2.62782083961295,20.9054270559753,7.68133268848157,1.24461958901178
2018-07-20 14:52:05,737261.619513889,41.3255900000553,-71.2014000001509,19.8836599941863,31.6149200028063,2.55706355531977,20.891187835162,7.49232801372712,1.24618468188895
2018-07-20 14:52:31,737261.619803241,41.3251316666759,-71.2001500000252,19.9318266656977,31.5916700004677,2.68254076235896,20.9166452145145,7.86393251984037,1.24774977602548
2018-07-20 14:52:56,737261.620092593,41.3246733332965,-71.1988999998994,19.9799933372091,31.5684199981292,2.69799090851992,20.9196899774178,7.91319161676767,1.24931487016202
2018-07-20 14:53:20,737261.620381944,41.3241450002615,-71.1976500006035,20.0848599441564,31.5792949916114,2.70485352737633,20.9207797927008,7.92739526416804,1.25087996303919
2018-07-20 14:53:47,737261.620682871,41.3235816664633,-71.1963499995306,20.2051533767672,31.5973650065245,2.66509303586366,20.9123214645734,7.80288856958009,1.25250766184794
2018-07-20 14:54:11,737261.620972222,41.3230400000872,-71.1951000002012,20.3320399776237,31.5914200050224,2.68536108174138,20.916108049468,7.85399108849003,1.2540727547251
2018-07-20 14:54:37,737261.621261574,41.3224983332752,-71.1938499998659,20.4710816815842,31.5602116633184,2.69865071634849,20.9184770963513,7.88403017382551,1.25563784886164
2018-07-20 14:55:02,737261.621550926,41.3219566664705,-71.1925999995474,20.6058233642173,31.5297166585949,2.63927794272185,20.9060589342357,7.70254916136117,1.25720294299818
2018-07-20 14:55:26,737261.621840278,41.3214150001852,-71.1913500004275,20.6911149708318,31.5074250076233,2.67797584650047,20.9137408285182,7.81405214191392,1.25876803587535
2018-07-20 14:55:51,737261.62212963,41.3208733334641,-71.1901000003018,20.7764066460774,31.4851333387145,2.62072168833309,20.9018798575176,7.64558981238303,1.26033313001189
2018-07-20 14:56:17,737261.622430556,41.3203400001207,-71.1888000003017,20.8271299921445,31.5054799907866,2.48893520553986,20.8748732697046,7.26290857847112,1.26196082756126
2018-07-20 14:56:43,737261.622719907,41.3198399999866,-71.1875499999665,20.8596716675395,31.5436466676904,2.27547887972257,20.8312572307455,6.64283025820991,1.2635259216978
2018-07-20 14:57:08,737261.623009259,41.3193266665068,-71.1862999996312,20.9046266877131,31.5787066750631,2.23503449152918,20.8228516438268,6.52615272433639,1.26509101583434
2018-07-20 14:57:32,737261.623298611,41.3187850001308,-71.1850500003017,20.9759599827802,31.6071649931302,2.0822361641144,20.7915020229171,6.07860324612503,1.2666561087115
2018-07-20 14:57:59,737261.623599537,41.3182216663325,-71.1837499992289,21.0501467106728,31.6367616842228,2.06131854771503,20.7870051628817,6.01611038045066,1.26828380752025
2018-07-20 14:58:23,737261.623888889,41.3177200000402,-71.1824600001039,21.049480000295,31.6287800007644,2.0618490626185,20.7871258820852,6.02543978173645,1.26984890039742
2018-07-20 14:58:49,737261.624178241,41.3172199999899,-71.1811683333073,21.0458133332596,31.6192799998089,2.09498387538347,20.793897173778,6.13056684476869,1.27141399453396
2018-07-20 14:59:14,737261.624467593,41.3166966665504,-71.1798999997318,21.0643366743825,31.6154966668187,2.07231614624435,20.7892367186859,6.06979191476749,1.2729790886705
2018-07-20 14:59:38,737261.624756944,41.3161550001743,-71.1786500004023,21.1002949884263,31.616204999772,2.13473998390914,20.8018549730157,6.25620746052053,1.27454418154766
2018-07-20 15:00:05,737261.625057871,41.3155999997318,-71.1773499993295,21.141058361653,31.6208666775743,2.10141999821796,20.7949551460863,6.15645285951168,1.27508592078126
2018-07-20 15:00:29,737261.625347222,41.3151,-71.1761,21.19385,31.6412,2.12704805130683,20.8000085883906,6.22671009443582,1.27547062382764
2018-07-20 15:00:54,737261.625636574,41.3146000002682,-71.1748500006705,21.246641638347,31.6615333224257,2.17759945796132,20.8101384196906,6.3697637882531,1.27585532687401
2018-07-20 15:01:20,737261.625925926,41.3140999997988,-71.1735999994971,21.2950666857103,31.6504333257058,2.15394312839596,20.8052092059708,6.29735434589603,1.2762400305395
2018-07-20 15:01:45,737261.626226852,41.3135800002615,-71.1723000006538,21.3442933085765,31.6307166765825,2.18541583524945,20.8115177796191,6.38642219496177,1.27664012163343
2018-07-20 15:02:10,737261.626516204,41.3130616668555,-71.1710500004359,21.3281567004603,31.6179550016998,2.23057744128476,20.820774966793,6.5227518351542,1.27702482498936
2018-07-20 15:02:35,737261.626805556,41.3125200000436,-71.1698000001006,21.2312400077985,31.6130800003923,2.2827274037625,20.8316558935104,6.68917420474949,1.27740952834529
2018-07-20 15:03:00,737261.627094907,41.3119783336675,-71.1685500007711,21.140359966687,31.6100883072947,2.33190541184274,20.8419146008032,6.84672756303809,1.27779423139167
2018-07-20 15:03:27,737261.627395833,41.3114149998692,-71.1672499996982,21.1965200130355,31.653985010189,2.38823966355486,20.8531804576822,7.00538685748859,1.27819432310472
2018-07-20 15:03:51,737261.627685185,41.3108733334931,-71.1660000003688,21.2505199840677,31.6961933208801,2.45661842656051,20.8669076344638,7.19930376823635,1.27857902615109
2018-07-20 15:04:16,737261.627974537,41.3103600000704,-71.164750000176,21.2653633338379,31.6877416712138,2.51255564376494,20.8782728215738,7.36383354199003,1.27896372950702
2018-07-20 15:04:41,737261.628263889,41.3098600000201,-71.1635000000503,21.2617800001442,31.6554500012992,2.51411431435213,20.878643824825,7.37249058677658,1.27934843286295
2018-07-20 15:05:07,737261.628564815,41.3093266667248,-71.1622000001341,21.2598533331143,31.6351066656921,2.48357252906706,20.8724563611298,7.28632856464612,1.27974852426644
2018-07-20 15:05:33,737261.628854167,41.3087849999128,-71.1609499997988,21.2618950003286,31.6441900014618,2.57804856017343,20.8916801680098,7.56509474134973,1.28013322762238
2018-07-20 15:05:57,737261.629143518,41.3082433335367,-71.1597000004694,21.2639366659,31.6532733299225,2.61041559484587,20.8982544509335,7.66168458595576,1.28051793066875
2018-07-20 15:06:22,737261.62943287,41.3077400000536,-71.1584500001341,21.1476816802431,31.6489016672612,2.65055340288287,20.9067409696698,7.79843359646926,1.28090263402468
2018-07-20 15:06:47,737261.629722222,41.3072399999195,-71.1571999997988,21.0211399796353,31.6433599991082,2.65253825491174,20.9074878074761,7.82482112593806,1.28128733738061
2018-07-20 15:07:13,737261.630023148,41.3066966666013,-71.1558999998491,20.9891933395393,31.6691433394639,2.68262459803055,20.9136649954961,7.91944300499437,1.2816874287841
2018-07-20 15:07:39,737261.6303125,41.3061549998801,-71.1546499997234,21.0406100113776,31.7199350112393,2.68283815764718,20.9135019952047,7.91269513566541,1.28207213214003
2018-07-20 15:08:03,737261.630601852,41.3056133335803,-71.15340000057,21.0827800029068,31.7551133546692,2.61816240744399,20.9001694276223,7.71675614788824,1.28245683518641
2018-07-20 15:08:28,737261.630891204,41.3050716667684,-71.1521500002347,21.0764050011969,31.708321675452,2.61349454117135,20.8992999092504,7.70831576989863,1.28284153854234
2018-07-20 15:08:54,737261.63119213,41.304508333406,-71.1508500001676,21.069775000855,31.6596583396086,2.65622230407885,20.9080867371851,7.83996255124175,1.28324162994583
2018-07-20 15:09:20,737261.631481481,41.304,-71.1496,21.077,31.6413666666667,2.69213366911314,20.9154068454138,7.94814920786656,1.28362633330176
2018-07-20 15:09:45,737261.631770833,41.3034999999497,-71.1483499998743,21.0876250010687,31.6301999988768,2.65070500600679,20.9069562415116,7.82674249340379,1.28393836920958
2018-07-20 15:10:09,737261.632060185,41.3029833336239,-71.1471166673149,21.0371500762418,31.6299666579942,2.70895121448602,20.9189534739657,8.00469352028772,1.283717509295
