"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","biosat","O2_Ar_ratio","ncp","k"
"EN617",2018-07-20 14:03:21,41.3927,-71.3467,5,NA,NA,NA,NA
"EN617",2018-07-20 14:03:46,41.3921,-71.3453,5,NA,NA,NA,NA
"EN617",2018-07-20 14:04:12,41.3915,-71.344,5,NA,NA,NA,NA
"EN617",2018-07-20 14:04:37,41.3909,-71.3427,5,NA,NA,NA,NA
"EN617",2018-07-20 14:05:02,41.3904,-71.3415,5,NA,NA,NA,NA
"EN617",2018-07-20 14:05:27,41.3898,-71.3402,5,NA,NA,NA,NA
"EN617",2018-07-20 14:05:52,41.3893,-71.3388,5,NA,NA,NA,NA
"EN617",2018-07-20 14:06:18,41.3887,-71.3375,5,NA,NA,NA,NA
"EN617",2018-07-20 14:06:43,41.3881,-71.3362,5,NA,NA,NA,NA
"EN617",2018-07-20 14:07:08,41.3875,-71.335,5,NA,NA,NA,NA
"EN617",2018-07-20 14:07:33,41.3868,-71.3339,5,NA,NA,NA,NA
"EN617",2018-07-20 14:07:59,41.386,-71.3327,5,NA,NA,NA,NA
"EN617",2018-07-20 14:08:24,41.3853,-71.3316,5,NA,NA,NA,NA
"EN617",2018-07-20 14:08:49,41.3845,-71.3304,5,NA,NA,NA,NA
"EN617",2018-07-20 14:09:14,41.3838,-71.3293,5,NA,NA,NA,NA
"EN617",2018-07-20 14:09:40,41.383,-71.3281,5,NA,NA,NA,NA
"EN617",2018-07-20 14:10:05,41.3823,-71.327,5,NA,NA,NA,NA
"EN617",2018-07-20 14:10:30,41.3816,-71.3258,5,NA,NA,NA,NA
"EN617",2018-07-20 14:10:55,41.3809,-71.3246,5,NA,NA,NA,NA
"EN617",2018-07-20 14:11:21,41.3803,-71.3234,5,NA,NA,NA,NA
"EN617",2018-07-20 14:11:46,41.3796,-71.3222,5,NA,NA,NA,NA
"EN617",2018-07-20 14:12:10,41.379,-71.321,5,NA,NA,NA,NA
"EN617",2018-07-20 14:12:36,41.3783,-71.3198,5,NA,NA,NA,NA
"EN617",2018-07-20 14:13:01,41.3776,-71.3187,5,NA,NA,NA,NA
"EN617",2018-07-20 14:13:26,41.3769,-71.3175,5,NA,NA,NA,NA
"EN617",2018-07-20 14:13:51,41.3762,-71.3163,5,NA,NA,NA,NA
"EN617",2018-07-20 14:14:16,41.3756,-71.3151,5,NA,NA,NA,NA
"EN617",2018-07-20 14:14:41,41.375,-71.3138,5,NA,NA,NA,NA
"EN617",2018-07-20 14:15:07,41.3744,-71.3124,5,NA,NA,NA,NA
"EN617",2018-07-20 14:15:32,41.3739,-71.3111,5,NA,NA,NA,NA
"EN617",2018-07-20 14:15:57,41.3734,-71.3099,5,NA,NA,NA,NA
"EN617",2018-07-20 14:16:22,41.3728,-71.3086,5,NA,NA,NA,NA
"EN617",2018-07-20 14:16:48,41.3723,-71.3072,5,NA,NA,NA,NA
"EN617",2018-07-20 14:17:13,41.3717,-71.3059,5,NA,NA,NA,NA
"EN617",2018-07-20 14:17:38,41.3712,-71.3046,5,NA,NA,NA,NA
"EN617",2018-07-20 14:18:03,41.3706,-71.3033,5,NA,NA,NA,NA
"EN617",2018-07-20 14:18:29,41.3701,-71.302,5,NA,NA,NA,NA
"EN617",2018-07-20 14:18:54,41.3695,-71.3007,5,NA,NA,NA,NA
"EN617",2018-07-20 14:19:19,41.369,-71.2994,5,NA,NA,NA,NA
"EN617",2018-07-20 14:19:44,41.3684,-71.2981,5,NA,NA,NA,NA
"EN617",2018-07-20 14:20:09,41.3679,-71.2968,5,NA,NA,NA,NA
"EN617",2018-07-20 14:20:34,41.3673,-71.2955,5,NA,NA,NA,NA
"EN617",2018-07-20 14:20:59,41.3667,-71.2942,5,NA,NA,NA,NA
"EN617",2018-07-20 14:21:24,41.3662,-71.2929,5,NA,NA,NA,NA
"EN617",2018-07-20 14:21:49,41.3656,-71.2917,5,NA,NA,NA,NA
"EN617",2018-07-20 14:22:15,41.3651,-71.2903,5,NA,NA,NA,NA
"EN617",2018-07-20 14:22:40,41.3645,-71.289,5,NA,NA,NA,NA
"EN617",2018-07-20 14:23:05,41.364,-71.2877,5,NA,NA,NA,NA
"EN617",2018-07-20 14:23:30,41.3634,-71.2864,5,NA,NA,NA,NA
"EN617",2018-07-20 14:23:55,41.3629,-71.2852,5,NA,NA,NA,NA
"EN617",2018-07-20 14:24:20,41.3624,-71.2839,5,NA,NA,NA,NA
"EN617",2018-07-20 14:24:46,41.3618,-71.2825,5,NA,NA,NA,NA
"EN617",2018-07-20 14:25:11,41.3612,-71.2812,5,NA,NA,NA,NA
"EN617",2018-07-20 14:25:36,41.3607,-71.2799,5,NA,NA,NA,NA
"EN617",2018-07-20 14:26:01,41.3601,-71.2786,5,NA,NA,NA,NA
"EN617",2018-07-20 14:26:26,41.3595,-71.2773,5,NA,NA,NA,NA
"EN617",2018-07-20 14:26:52,41.359,-71.276,5,NA,NA,NA,NA
"EN617",2018-07-20 14:27:17,41.3584,-71.2748,5,NA,NA,NA,NA
"EN617",2018-07-20 14:27:42,41.3579,-71.2735,5,NA,NA,NA,NA
"EN617",2018-07-20 14:28:07,41.3573,-71.2723,5,2.415,20.86,NA,NA
"EN617",2018-07-20 14:28:33,41.3568,-71.271,5,2.496,20.8764,NA,NA
"EN617",2018-07-20 14:28:58,41.3562,-71.2697,5,2.462,20.8697,NA,NA
"EN617",2018-07-20 14:29:23,41.3557,-71.2685,5,2.575,20.8927,NA,NA
"EN617",2018-07-20 14:29:48,41.3552,-71.2672,5,2.632,20.9045,7.588,1.24
"EN617",2018-07-20 14:30:14,41.3546,-71.2659,5,2.488,20.8752,7.176,1.24
"EN617",2018-07-20 14:30:39,41.354,-71.2647,5,2.452,20.868,7.077,1.24
"EN617",2018-07-20 14:31:04,41.3534,-71.2634,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:31:29,41.3529,-71.2622,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:31:54,41.3523,-71.2609,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:32:20,41.3518,-71.2596,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:32:45,41.3512,-71.2584,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:33:10,41.3507,-71.2572,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:33:35,41.3501,-71.2559,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:34:01,41.3496,-71.2545,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:34:26,41.349,-71.2533,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:34:51,41.3485,-71.2521,5,NA,NA,NA,1.24
"EN617",2018-07-20 14:35:16,41.348,-71.2508,5,2.841,20.9472,8.202,1.24
"EN617",2018-07-20 14:35:42,41.3474,-71.2496,5,2.84,20.9473,8.211,1.24
"EN617",2018-07-20 14:36:07,41.3468,-71.2483,5,2.888,20.9571,8.357,1.24
"EN617",2018-07-20 14:36:32,41.3463,-71.247,5,2.901,20.9599,8.403,1.24
"EN617",2018-07-20 14:36:57,41.3458,-71.2458,5,2.859,20.9514,8.288,1.24
"EN617",2018-07-20 14:37:23,41.3452,-71.2445,5,2.821,20.9438,8.18,1.24
"EN617",2018-07-20 14:37:48,41.3446,-71.2433,5,2.894,20.9585,8.39,1.24
"EN617",2018-07-20 14:38:13,41.344,-71.2421,5,2.906,20.9612,8.43,1.24
"EN617",2018-07-20 14:38:38,41.3435,-71.2409,5,2.805,20.9407,8.146,1.24
"EN617",2018-07-20 14:39:03,41.3429,-71.2397,5,2.792,20.9382,8.114,1.24
"EN617",2018-07-20 14:39:29,41.3424,-71.2384,5,2.641,20.9072,7.666,1.24
"EN617",2018-07-20 14:39:54,41.3418,-71.2371,5,2.578,20.8942,7.473,1.24
"EN617",2018-07-20 14:40:19,41.3413,-71.2359,5,2.549,20.8882,7.38,1.24
"EN617",2018-07-20 14:40:44,41.3407,-71.2347,5,2.661,20.9109,7.697,1.24
"EN617",2018-07-20 14:41:10,41.3402,-71.2334,5,2.703,20.9194,7.814,1.24
"EN617",2018-07-20 14:41:35,41.3396,-71.2322,5,2.744,20.9279,7.938,1.24
"EN617",2018-07-20 14:42:00,41.3391,-71.231,5,2.714,20.922,7.857,1.24
"EN617",2018-07-20 14:42:25,41.3386,-71.2297,5,2.688,20.9167,7.781,1.24
"EN617",2018-07-20 14:42:51,41.338,-71.2285,5,2.664,20.9117,7.709,1.24
"EN617",2018-07-20 14:43:16,41.3374,-71.2272,5,2.552,20.889,7.388,1.24
"EN617",2018-07-20 14:43:41,41.3368,-71.226,5,2.552,20.8891,7.392,1.24
"EN617",2018-07-20 14:44:06,41.3363,-71.2248,5,2.595,20.898,7.52,1.24
"EN617",2018-07-20 14:44:32,41.3357,-71.2236,5,2.666,20.9125,7.727,1.24
"EN617",2018-07-20 14:44:57,41.3352,-71.2223,5,2.622,20.9035,7.599,1.24
"EN617",2018-07-20 14:45:22,41.3346,-71.2211,5,2.663,20.9118,7.712,1.24
"EN617",2018-07-20 14:45:47,41.334,-71.2199,5,2.758,20.9309,7.978,1.24
"EN617",2018-07-20 14:46:12,41.3334,-71.2187,5,2.661,20.9113,7.699,1.24
"EN617",2018-07-20 14:46:38,41.3329,-71.2174,5,2.592,20.8974,7.506,1.24
"EN617",2018-07-20 14:47:03,41.3323,-71.2162,5,2.596,20.8983,7.525,1.24
"EN617",2018-07-20 14:47:28,41.3318,-71.2149,5,2.57,20.8933,7.461,1.24
"EN617",2018-07-20 14:47:53,41.3313,-71.2137,5,2.5,20.8793,7.268,1.24
"EN617",2018-07-20 14:48:19,41.3307,-71.2125,5,2.548,20.8892,7.409,1.24
"EN617",2018-07-20 14:48:44,41.3301,-71.2112,5,2.519,20.8831,7.321,1.24
"EN617",2018-07-20 14:49:09,41.3295,-71.21,5,2.522,20.8838,7.33,1.24
"EN617",2018-07-20 14:49:34,41.329,-71.2088,5,2.514,20.8823,7.314,1.24
"EN617",2018-07-20 14:50:00,41.3284,-71.2075,5,2.618,20.9038,7.633,1.24
"EN617",2018-07-20 14:50:25,41.3278,-71.2062,5,2.55,20.8896,7.428,1.24
"EN617",2018-07-20 14:50:50,41.3272,-71.205,5,2.612,20.902,7.602,1.24
"EN617",2018-07-20 14:51:15,41.3267,-71.2038,5,2.525,20.8843,7.359,1.24
"EN617",2018-07-20 14:51:41,41.3261,-71.2026,5,2.628,20.9054,7.681,1.24
"EN617",2018-07-20 14:52:06,41.3256,-71.2014,5,2.557,20.8912,7.492,1.25
"EN617",2018-07-20 14:52:31,41.3251,-71.2002,5,2.683,20.9166,7.864,1.25
"EN617",2018-07-20 14:52:56,41.3247,-71.1989,5,2.698,20.9197,7.913,1.25
"EN617",2018-07-20 14:53:21,41.3241,-71.1977,5,2.705,20.9208,7.927,1.25
"EN617",2018-07-20 14:53:47,41.3236,-71.1963,5,2.665,20.9123,7.803,1.25
"EN617",2018-07-20 14:54:12,41.323,-71.1951,5,2.685,20.9161,7.854,1.25
"EN617",2018-07-20 14:54:37,41.3225,-71.1938,5,2.699,20.9185,7.884,1.26
"EN617",2018-07-20 14:55:02,41.322,-71.1926,5,2.639,20.9061,7.703,1.26
"EN617",2018-07-20 14:55:27,41.3214,-71.1914,5,2.678,20.9137,7.814,1.26
"EN617",2018-07-20 14:55:52,41.3209,-71.1901,5,2.621,20.9019,7.646,1.26
"EN617",2018-07-20 14:56:18,41.3203,-71.1888,5,2.489,20.8749,7.263,1.26
"EN617",2018-07-20 14:56:43,41.3198,-71.1875,5,2.275,20.8313,6.643,1.26
"EN617",2018-07-20 14:57:08,41.3193,-71.1863,5,2.235,20.8229,6.526,1.27
"EN617",2018-07-20 14:57:33,41.3188,-71.1851,5,2.082,20.7915,6.079,1.27
"EN617",2018-07-20 14:57:59,41.3182,-71.1837,5,2.061,20.787,6.016,1.27
"EN617",2018-07-20 14:58:24,41.3177,-71.1825,5,2.062,20.7871,6.025,1.27
"EN617",2018-07-20 14:58:49,41.3172,-71.1812,5,2.095,20.7939,6.131,1.27
"EN617",2018-07-20 14:59:14,41.3167,-71.1799,5,2.072,20.7892,6.07,1.27
"EN617",2018-07-20 14:59:39,41.3162,-71.1787,5,2.135,20.8019,6.256,1.27
"EN617",2018-07-20 15:00:05,41.3156,-71.1773,5,2.101,20.795,6.156,1.28
"EN617",2018-07-20 15:00:30,41.3151,-71.1761,5,2.127,20.8,6.227,1.28
"EN617",2018-07-20 15:00:55,41.3146,-71.1749,5,2.178,20.8101,6.37,1.28
"EN617",2018-07-20 15:01:20,41.3141,-71.1736,5,2.154,20.8052,6.297,1.28
"EN617",2018-07-20 15:01:46,41.3136,-71.1723,5,2.185,20.8115,6.386,1.28
"EN617",2018-07-20 15:02:11,41.3131,-71.1711,5,2.231,20.8208,6.523,1.28
"EN617",2018-07-20 15:02:36,41.3125,-71.1698,5,2.283,20.8317,6.689,1.28
"EN617",2018-07-20 15:03:01,41.312,-71.1686,5,2.332,20.8419,6.847,1.28
"EN617",2018-07-20 15:03:27,41.3114,-71.1672,5,2.388,20.8532,7.005,1.28
"EN617",2018-07-20 15:03:52,41.3109,-71.166,5,2.457,20.8669,7.199,1.28
"EN617",2018-07-20 15:04:17,41.3104,-71.1648,5,2.513,20.8783,7.364,1.28
"EN617",2018-07-20 15:04:42,41.3099,-71.1635,5,2.514,20.8786,7.372,1.28
"EN617",2018-07-20 15:05:08,41.3093,-71.1622,5,2.484,20.8725,7.286,1.28
"EN617",2018-07-20 15:05:33,41.3088,-71.1609,5,2.578,20.8917,7.565,1.28
"EN617",2018-07-20 15:05:58,41.3082,-71.1597,5,2.61,20.8983,7.662,1.28
"EN617",2018-07-20 15:06:23,41.3077,-71.1585,5,2.651,20.9067,7.798,1.28
"EN617",2018-07-20 15:06:48,41.3072,-71.1572,5,2.653,20.9075,7.825,1.28
"EN617",2018-07-20 15:07:14,41.3067,-71.1559,5,2.683,20.9137,7.919,1.28
"EN617",2018-07-20 15:07:39,41.3062,-71.1546,5,2.683,20.9135,7.913,1.28
"EN617",2018-07-20 15:08:04,41.3056,-71.1534,5,2.618,20.9002,7.717,1.28
"EN617",2018-07-20 15:08:29,41.3051,-71.1522,5,2.613,20.8993,7.708,1.28
"EN617",2018-07-20 15:08:55,41.3045,-71.1509,5,2.656,20.9081,7.84,1.28
"EN617",2018-07-20 15:09:20,41.304,-71.1496,5,2.692,20.9154,7.948,1.28
"EN617",2018-07-20 15:09:45,41.3035,-71.1483,5,2.651,20.907,7.827,1.28
"EN617",2018-07-20 15:10:10,41.303,-71.1471,5,2.709,20.919,8.005,1.28
"EN617",2018-07-20 15:10:36,41.3024,-71.1459,5,2.662,20.9097,7.884,1.28
"EN617",2018-07-20 15:11:01,41.3019,-71.1446,5,2.721,20.9222,8.078,1.28
"EN617",2018-07-20 15:11:26,41.3014,-71.1434,5,2.686,20.9148,7.965,1.28
"EN617",2018-07-20 15:11:51,41.3009,-71.1421,5,2.676,20.9127,7.929,1.28
"EN617",2018-07-20 15:12:17,41.3003,-71.1408,5,2.697,20.917,7.991,1.28
"EN617",2018-07-20 15:12:42,41.2998,-71.1396,5,2.684,20.9145,7.958,1.28
"EN617",2018-07-20 15:13:07,41.2993,-71.1384,5,2.648,20.9072,7.852,1.28
"EN617",2018-07-20 15:13:32,41.2988,-71.1371,5,2.715,20.9208,8.043,1.28
"EN617",2018-07-20 15:13:57,41.2983,-71.1358,5,2.716,20.9207,8.034,1.28
"EN617",2018-07-20 15:14:23,41.2977,-71.1346,5,2.739,20.9254,8.095,1.28
"EN617",2018-07-20 15:14:48,41.2972,-71.1333,5,2.824,20.9425,8.337,1.28
"EN617",2018-07-20 15:15:13,41.2966,-71.1321,5,2.816,20.9409,8.311,1.28
"EN617",2018-07-20 15:15:38,41.2961,-71.1308,5,2.86,20.9499,8.443,1.28
"EN617",2018-07-20 15:16:04,41.2956,-71.1295,5,2.883,20.9547,8.515,1.28
"EN617",2018-07-20 15:16:29,41.2951,-71.1283,5,2.916,20.9615,8.614,1.28
"EN617",2018-07-20 15:16:54,41.2946,-71.127,5,2.986,20.9757,8.82,1.28
"EN617",2018-07-20 15:17:19,41.2941,-71.1258,5,3.082,20.9953,9.105,1.28
"EN617",2018-07-20 15:17:45,41.2935,-71.1244,5,3.062,20.9914,9.049,1.28
"EN617",2018-07-20 15:18:10,41.293,-71.1232,5,3.141,21.0075,9.285,1.28
"EN617",2018-07-20 15:18:35,41.2925,-71.122,5,3.152,21.01,9.327,1.28
"EN617",2018-07-20 15:19:00,41.292,-71.1207,5,3.181,21.0159,9.418,1.28
"EN617",2018-07-20 15:19:26,41.2914,-71.1195,5,3.106,21.0005,9.19,1.28
"EN617",2018-07-20 15:19:51,41.2908,-71.1183,5,3.125,21.0043,9.24,1.28
"EN617",2018-07-20 15:20:16,41.2902,-71.1172,5,3.09,20.9973,9.136,1.28
"EN617",2018-07-20 15:20:41,41.2896,-71.116,5,3.031,20.9853,8.96,1.28
"EN617",2018-07-20 15:21:06,41.2891,-71.1148,5,2.906,20.9599,8.59,1.28
"EN617",2018-07-20 15:21:32,41.2886,-71.1134,5,2.84,20.9465,8.399,1.28
"EN617",2018-07-20 15:21:57,41.2882,-71.1122,5,2.854,20.9495,8.445,1.28
"EN617",2018-07-20 15:22:22,41.2876,-71.1109,5,2.928,20.9645,8.659,1.28
"EN617",2018-07-20 15:22:47,41.2871,-71.1097,5,2.97,20.973,8.779,1.28
"EN617",2018-07-20 15:23:13,41.2865,-71.1085,5,3.054,20.9902,9.026,1.28
"EN617",2018-07-20 15:23:38,41.2859,-71.1073,5,3.155,21.0106,9.32,1.28
"EN617",2018-07-20 15:24:03,41.2853,-71.1061,5,3.163,21.0123,9.343,1.28
"EN617",2018-07-20 15:24:28,41.2848,-71.1049,5,3.119,21.0033,9.204,1.27
"EN617",2018-07-20 15:24:54,41.2843,-71.1035,5,3.126,21.0046,9.214,1.27
"EN617",2018-07-20 15:25:19,41.2838,-71.1022,5,3.084,20.9961,9.094,1.27
"EN617",2018-07-20 15:25:44,41.2833,-71.101,5,3.11,21.0016,9.18,1.27
"EN617",2018-07-20 15:26:09,41.2828,-71.0997,5,3.05,20.9897,9.017,1.27
"EN617",2018-07-20 15:26:35,41.2824,-71.0985,5,3.108,21.0019,9.212,1.27
"EN617",2018-07-20 15:27:00,41.2819,-71.0972,5,3.141,21.009,9.331,1.27
"EN617",2018-07-20 15:27:25,41.2814,-71.0959,5,3.204,21.0216,9.507,1.27
"EN617",2018-07-20 15:27:50,41.2809,-71.0946,5,3.124,21.0052,9.261,1.27
"EN617",2018-07-20 15:28:15,41.2804,-71.0934,5,3.179,21.0167,9.435,1.27
"EN617",2018-07-20 15:28:41,41.2799,-71.092,5,3.172,21.0157,9.436,1.27
"EN617",2018-07-20 15:29:06,41.2794,-71.0908,5,3.12,21.0052,9.289,1.27
"EN617",2018-07-20 15:29:31,41.2789,-71.0895,5,3.028,20.9861,8.987,1.27
"EN617",2018-07-20 15:29:56,41.2784,-71.0883,5,3.028,20.9856,8.957,1.27
"EN617",2018-07-20 15:30:21,41.2779,-71.0871,5,2.955,20.9705,8.728,1.27
"EN617",2018-07-20 15:30:46,41.2774,-71.0858,5,2.882,20.9556,8.505,1.27
"EN617",2018-07-20 15:31:12,41.2768,-71.0845,5,2.889,20.957,8.52,1.27
"EN617",2018-07-20 15:31:37,41.2763,-71.0832,5,2.997,20.979,8.835,1.27
"EN617",2018-07-20 15:32:02,41.2758,-71.082,5,3.085,20.997,9.092,1.27
"EN617",2018-07-20 15:32:27,41.2753,-71.0807,5,3.086,20.9973,9.103,1.27
"EN617",2018-07-20 15:32:53,41.2748,-71.0795,5,3.165,21.0134,9.341,1.27
"EN617",2018-07-20 15:33:18,41.2743,-71.0782,5,3.166,21.0139,9.358,1.27
"EN617",2018-07-20 15:33:43,41.2738,-71.0769,5,3.078,20.9962,9.114,1.27
"EN617",2018-07-20 15:34:08,41.2732,-71.0756,5,3.034,20.9876,8.999,1.27
"EN617",2018-07-20 15:34:33,41.2727,-71.0743,5,3.101,21.0015,9.21,1.27
"EN617",2018-07-20 15:34:59,41.2722,-71.073,5,3.039,20.989,9.036,1.27
"EN617",2018-07-20 15:35:24,41.2718,-71.0717,5,3.007,20.9822,8.921,1.27
"EN617",2018-07-20 15:35:49,41.2713,-71.0704,5,3.03,20.9866,8.971,1.27
"EN617",2018-07-20 15:36:14,41.2708,-71.0691,5,3.065,20.9938,9.074,1.27
"EN617",2018-07-20 15:36:40,41.2703,-71.0677,5,3.117,21.0047,9.241,1.27
"EN617",2018-07-20 15:37:05,41.2698,-71.0664,5,3.109,21.0034,9.23,1.27
"EN617",2018-07-20 15:37:30,41.2694,-71.0651,5,3.129,21.0076,9.3,1.26
"EN617",2018-07-20 15:37:55,41.2689,-71.0638,5,3.076,20.997,9.152,1.26
"EN617",2018-07-20 15:38:21,41.2684,-71.0624,5,3.034,20.9886,9.036,1.26
"EN617",2018-07-20 15:38:46,41.2679,-71.0611,5,2.886,20.9585,8.601,1.26
"EN617",2018-07-20 15:39:11,41.2674,-71.0598,5,2.87,20.955,8.544,1.26
"EN617",2018-07-20 15:39:36,41.2669,-71.0585,5,2.912,20.9633,8.644,1.26
"EN617",2018-07-20 15:40:01,41.2665,-71.0571,5,2.994,20.9795,8.856,1.26
"EN617",2018-07-20 15:40:26,41.266,-71.0559,5,3.019,20.9849,8.931,1.26
"EN617",2018-07-20 15:40:52,41.2655,-71.0545,5,3.084,20.9982,9.122,1.26
"EN617",2018-07-20 15:41:17,41.2651,-71.0532,5,3.205,21.0229,9.478,1.26
"EN617",2018-07-20 15:41:42,41.2646,-71.0519,5,3.251,21.0324,9.612,1.26
"EN617",2018-07-20 15:42:07,41.2641,-71.0506,5,3.259,21.034,9.633,1.26
"EN617",2018-07-20 15:42:32,41.2636,-71.0493,5,3.318,21.0461,9.806,1.26
"EN617",2018-07-20 15:42:58,41.2631,-71.048,5,3.393,21.0615,10.03,1.26
"EN617",2018-07-20 15:43:23,41.2627,-71.0467,5,3.434,21.0699,10.14,1.25
"EN617",2018-07-20 15:43:48,41.2622,-71.0454,5,3.416,21.0661,10.07,1.25
"EN617",2018-07-20 15:44:13,41.2618,-71.0441,5,3.384,21.0597,9.97,1.25
"EN617",2018-07-20 15:44:39,41.2613,-71.0428,5,3.415,21.0658,10.05,1.25
"EN617",2018-07-20 15:45:04,41.2608,-71.0415,5,3.408,21.0644,10.02,1.25
"EN617",2018-07-20 15:45:29,41.2604,-71.0402,5,3.315,21.0454,9.736,1.25
"EN617",2018-07-20 15:45:54,41.2599,-71.0389,5,3.312,21.045,9.72,1.25
"EN617",2018-07-20 15:46:20,41.2594,-71.0376,5,3.375,21.0585,9.947,1.25
"EN617",2018-07-20 15:46:45,41.2589,-71.0364,5,3.356,21.0556,9.947,1.25
"EN617",2018-07-20 15:47:10,41.2584,-71.0351,5,3.391,21.0635,10.1,1.25
"EN617",2018-07-20 15:47:35,41.258,-71.0338,5,3.444,21.0752,10.3,1.24
"EN617",2018-07-20 15:48:01,41.2575,-71.0326,5,3.503,21.0878,10.52,1.24
"EN617",2018-07-20 15:48:26,41.257,-71.0313,5,3.582,21.1041,10.76,1.24
"EN617",2018-07-20 15:48:51,41.2566,-71.0301,5,3.609,21.1095,10.83,1.24
"EN617",2018-07-20 15:49:16,41.2561,-71.0288,5,3.674,21.1222,10.98,1.24
