"datetime_utc","matlab_date","latitude","longitude","depth","temp","sal","biosat","O2_Ar_ratio_corrected"
2018-07-20 11:50:36,737261.493483796,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:51:02,737261.493784722,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:51:28,737261.494074074,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:51:52,737261.494363426,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:52:18,737261.494652778,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:52:43,737261.494953704,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:53:08,737261.495243056,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:53:34,737261.495532407,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:53:58,737261.495821759,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:54:24,737261.496111111,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:54:49,737261.496412037,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:55:14,737261.496701389,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:55:40,737261.496990741,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:56:04,737261.497280092,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:56:31,737261.497581019,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:56:55,737261.49787037,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:57:20,737261.498159722,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:57:46,737261.498449074,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:58:12,737261.49875,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:58:37,737261.499039352,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:59:01,737261.499328704,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:59:26,737261.499618056,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 11:59:52,737261.499918981,41.4922,-71.4187,5,NA,NA,NA,NA
2018-07-20 14:03:21,737261.585659722,41.3927099998122,-71.3466799995709,5,NA,NA,NA,NA
2018-07-20 14:03:45,737261.585949074,41.3921266667918,-71.3453466669528,5,NA,NA,NA,NA
2018-07-20 14:04:11,737261.58625,41.3915200000939,-71.3440000002012,5,NA,NA,NA,NA
2018-07-20 14:04:36,737261.586539352,41.3909366666041,-71.3427499998659,5,NA,NA,NA,NA
2018-07-20 14:05:01,737261.586828704,41.3903566669064,-71.3414933339234,5,NA,NA,NA,NA
2018-07-20 14:05:27,737261.587118056,41.3898149997494,-71.3401599993831,5,NA,NA,NA,NA
2018-07-20 14:05:51,737261.587407407,41.3892733334641,-71.3388266669885,5,NA,NA,NA,NA
2018-07-20 14:06:17,737261.587708333,41.3886800001408,-71.3375000003017,5,NA,NA,NA,NA
2018-07-20 14:06:43,737261.587997685,41.388096666651,-71.3362499999665,5,NA,NA,NA,NA
2018-07-20 14:07:07,737261.588287037,41.3874733337323,-71.3350400006337,5,NA,NA,NA,NA
2018-07-20 14:07:33,737261.588576389,41.3867649997578,-71.3339149996153,5,NA,NA,NA,NA
2018-07-20 14:07:58,737261.588877315,41.3860283337466,-71.3327450006563,5,NA,NA,NA,NA
2018-07-20 14:08:23,737261.589166667,41.3852800002414,-71.3315800003755,5,NA,NA,NA,NA
2018-07-20 14:08:49,737261.589456019,41.3845300000402,-71.3304133333959,5,NA,NA,NA,NA
2018-07-20 14:09:13,737261.58974537,41.3837800004426,-71.3292700006638,5,NA,NA,NA,NA
2018-07-20 14:09:40,737261.590046296,41.3829999997988,-71.3280999996983,5,NA,NA,NA,NA
2018-07-20 14:10:04,737261.590335648,41.3822666668678,-71.3269666670187,5,NA,NA,NA,NA
2018-07-20 14:10:29,737261.590625,41.3816000001341,-71.3258000002347,5,NA,NA,NA,NA
2018-07-20 14:10:55,737261.590914352,41.3809333334004,-71.3246333334507,5,NA,NA,NA,NA
2018-07-20 14:11:21,737261.591215278,41.3802750000503,-71.3233850000972,5,NA,NA,NA,NA
2018-07-20 14:11:46,737261.59150463,41.3796499998827,-71.3221766664398,5,NA,NA,NA,NA
2018-07-20 14:12:09,737261.591782407,41.3790166667617,-71.3210333334898,5,NA,NA,NA,NA
2018-07-20 14:12:35,737261.592083333,41.378280000057,-71.3198200000939,5,NA,NA,NA,NA
2018-07-20 14:13:01,737261.592372685,41.3775733332126,-71.3186533331221,5,NA,NA,NA,NA
2018-07-20 14:13:25,737261.592662037,41.3769066670153,-71.3174866672769,5,NA,NA,NA,NA
2018-07-20 14:13:51,737261.592951389,41.3762399997452,-71.3163199995541,5,NA,NA,NA,NA
2018-07-20 14:14:15,737261.593240741,41.3756266667918,-71.3150733336105,5,NA,NA,NA,NA
2018-07-20 14:14:41,737261.593530093,41.375043333302,-71.3137816665974,5,NA,NA,NA,NA
2018-07-20 14:15:07,737261.593831019,41.3744483332752,-71.3124383331947,5,NA,NA,NA,NA
2018-07-20 14:15:31,737261.59412037,41.3739066668991,-71.311146667221,5,NA,NA,NA,NA
2018-07-20 14:15:57,737261.594409722,41.3733649996513,-71.3098549991685,5,NA,NA,NA,NA
2018-07-20 14:16:21,737261.594699074,41.3728233333551,-71.3085633333853,5,NA,NA,NA,NA
2018-07-20 14:16:47,737261.595,41.3722600000872,-71.3072200002079,5,NA,NA,NA,NA
2018-07-20 14:17:13,737261.595289352,41.3717183333188,-71.3059283332987,5,NA,NA,NA,NA
2018-07-20 14:17:37,737261.595578704,41.3711766669427,-71.3046366673249,5,NA,NA,NA,NA
2018-07-20 14:18:03,737261.595868056,41.3706349996949,-71.3033449992725,5,NA,NA,NA,NA
2018-07-20 14:18:28,737261.596168981,41.3700716667684,-71.3020016669092,5,NA,NA,NA,NA
2018-07-20 14:18:53,737261.596458333,41.3695299999564,-71.3007099998961,5,NA,NA,NA,NA
2018-07-20 14:19:19,737261.596747685,41.3689883332135,-71.2994183330475,5,NA,NA,NA,NA
2018-07-20 14:19:43,737261.597037037,41.3684466669282,-71.2981266672903,5,NA,NA,NA,NA
2018-07-20 14:20:08,737261.597326389,41.3678900001878,-71.2968200004292,5,NA,NA,NA,NA
2018-07-20 14:20:33,737261.597615741,41.367306666698,-71.2954866667382,5,NA,NA,NA,NA
2018-07-20 14:20:58,737261.597905092,41.3667233336775,-71.2941533341201,5,NA,NA,NA,NA
2018-07-20 14:21:24,737261.598194445,41.3661799997385,-71.2928999993965,5,NA,NA,NA,NA
2018-07-20 14:21:48,737261.598483796,41.3656383333624,-71.2916500000671,5,NA,NA,NA,NA
2018-07-20 14:22:14,737261.598784722,41.3650750000545,-71.2903250001299,5,NA,NA,NA,NA
2018-07-20 14:22:39,737261.599074074,41.3645333333333,-71.2890333333333,5,NA,NA,NA,NA
2018-07-20 14:23:04,737261.599363426,41.3639916670299,-71.2877416675328,5,NA,NA,NA,NA
2018-07-20 14:23:30,737261.599652778,41.3634499997821,-71.2864499994803,5,NA,NA,NA,NA
2018-07-20 14:23:54,737261.59994213,41.362908333406,-71.2851583335066,5,NA,NA,NA,NA
2018-07-20 14:24:20,737261.600231481,41.3623666666667,-71.2838666666667,5,NA,NA,NA,NA
2018-07-20 14:24:46,737261.600532407,41.3618033333987,-71.2825233334892,5,NA,NA,NA,NA
2018-07-20 14:25:10,737261.600821759,41.3612433337714,-71.2812133343347,5,NA,NA,NA,NA
2018-07-20 14:25:36,737261.601111111,41.3606599998122,-71.2798799995709,5,NA,NA,NA,NA
2018-07-20 14:26:00,737261.601400463,41.3600783334496,-71.2785500002682,5,NA,NA,NA,NA
2018-07-20 14:26:26,737261.601689815,41.3595366666376,-71.2772999999329,5,NA,NA,NA,NA
2018-07-20 14:26:52,737261.601990741,41.3589733332752,-71.2759999998659,5,NA,NA,NA,NA
2018-07-20 14:27:16,737261.602280092,41.3584316669609,-71.2747500006789,5,NA,NA,NA,NA
2018-07-20 14:27:42,737261.602569445,41.3578899998039,-71.2734999995474,5,NA,NA,NA,NA
2018-07-20 14:28:06,737261.602858796,41.3573483334931,-71.2722500003688,5,20.7036533473971,31.6440399880508,2.41524042686443,20.8600038600296
2018-07-20 14:28:32,737261.603159722,41.3567850001308,-71.2709500003018,5,20.6540800115067,31.6861599902233,2.49555622672539,20.876438135631
2018-07-20 14:28:58,737261.603449074,41.3562433333188,-71.2696999999665,5,20.6064133320548,31.7266600010863,2.46205587071124,20.8696875109394
2018-07-20 14:29:22,737261.603738426,41.3557016669427,-71.268450000637,5,20.5856566760522,31.7231533370705,2.57486491108498,20.8927257908266
2018-07-20 14:29:48,737261.604027778,41.3551599996949,-71.2671999992959,5,20.5672399896266,31.7158199958694,2.63237349371697,20.9044994430246
2018-07-20 14:30:13,737261.604328704,41.3545733334976,-71.265900000352,5,20.5417866750217,31.7051833369124,2.48829651897067,20.8752371644866
2018-07-20 14:30:38,737261.604618056,41.3539900001056,-71.2646500002263,5,20.5121200053711,31.6924750023008,2.45244244674658,20.8680324462447
2018-07-20 14:31:04,737261.604907407,41.3534133333624,-71.2634000000671,5,NA,NA,NA,NA
2018-07-20 14:31:28,737261.605196759,41.3528716669863,-71.2621500007376,5,NA,NA,NA,NA
2018-07-20 14:31:54,737261.605486111,41.3523299997385,-71.2608999993965,5,NA,NA,NA,NA
2018-07-20 14:32:19,737261.605787037,41.351766666812,-71.2596333336574,5,NA,NA,NA,NA
2018-07-20 14:32:44,737261.606076389,41.351225,-71.258425,5,NA,NA,NA,NA
2018-07-20 14:33:10,737261.606365741,41.3506833332244,-71.2571833330735,5,NA,NA,NA,NA
2018-07-20 14:33:34,737261.606655092,41.3501416669391,-71.2558916673163,5,NA,NA,NA,NA
2018-07-20 14:34:01,737261.606956019,41.3495783332316,-71.2545499997653,5,NA,NA,NA,NA
2018-07-20 14:34:25,737261.60724537,41.3490366668555,-71.2533000004359,5,NA,NA,NA,NA
2018-07-20 14:34:50,737261.607534722,41.3484950000436,-71.2520500001006,5,NA,NA,NA,NA
2018-07-20 14:35:16,737261.607824074,41.3479533332316,-71.2508266664398,5,20.5210666533674,31.6044400035908,2.84070166120551,20.9472130487708
2018-07-20 14:35:42,737261.608125,41.3473899998692,-71.2495699997083,5,20.4473999829009,31.6243300046168,2.84048932439993,20.9473435521547
2018-07-20 14:36:07,737261.608414352,41.3468483330827,-71.2483383327357,5,20.3801133064207,31.6467566809712,2.88775696201149,20.9571248123104
2018-07-20 14:36:31,737261.608703704,41.3463066667974,-71.2470466669785,5,20.321946680708,31.6776733258701,2.90077436257261,20.9598933033478
2018-07-20 14:36:56,737261.608993056,41.3457650000763,-71.2457550001819,5,20.2637800081908,31.7085899956464,2.85862257277436,20.9514247009439
2018-07-20 14:37:22,737261.609293981,41.3451633333959,-71.244488333463,5,20.2545383335971,31.7256399984443,2.82104033227197,20.9437712276639
2018-07-20 14:37:48,737261.609583333,41.3445799999061,-71.2432799998055,5,20.2520799996044,31.7401400023335,2.89355328014931,20.9585280202691
2018-07-20 14:38:13,737261.609872685,41.3440183331481,-71.2420716662534,5,20.2214983139971,31.7470783333191,2.90606130292401,20.961150704738
2018-07-20 14:38:37,737261.610162037,41.3434766668628,-71.2408633337709,5,20.1649566871403,31.7470366666818,2.80506991725513,20.940736236885
2018-07-20 14:39:02,737261.610451389,41.3429350001308,-71.2396500003018,5,20.1239799823377,31.7440350059646,2.79184137421884,20.9381596336997
2018-07-20 14:39:28,737261.610752315,41.3423716667684,-71.2383500002347,5,20.200073319596,31.7183383379724,2.64084294146434,20.9072271428421
2018-07-20 14:39:53,737261.611041666,41.3418300003923,-71.2371000009053,5,20.273239947013,31.6936300178937,2.57780557004801,20.8942194550546
2018-07-20 14:40:19,737261.611331019,41.3412883331445,-71.2358816662453,5,20.3377300215314,31.6575849861833,2.5488085648991,20.8881858714501
2018-07-20 14:40:43,737261.61162037,41.3407466667684,-71.2346733335602,5,20.3994799884062,31.6179600074398,2.6610264966008,20.9109292159885
2018-07-20 14:41:09,737261.611921296,41.3401833334423,-71.2334166669097,5,20.4236333410614,31.5864500030929,2.70273762292939,20.919402935951
2018-07-20 14:41:34,737261.612210648,41.3396416667211,-71.2322083334549,5,20.3852166705307,31.5710750015465,2.74373816612234,20.9278810640904
2018-07-20 14:41:59,737261.6125,41.3391000004359,-71.2310000009723,5,20.3468000309125,31.5557000123717,2.71432553318296,20.92201696533
2018-07-20 14:42:25,737261.612789352,41.338558333188,-71.2297499996647,5,20.3330916629898,31.5990750116341,2.68824897970601,20.9166827393082
2018-07-20 14:42:50,737261.613090278,41.3379950002615,-71.2284500006035,5,20.3188350066184,31.6441849790587,2.66393733348917,20.9117070899572
2018-07-20 14:43:15,737261.61337963,41.3374266667918,-71.2272266669259,5,20.2839533433737,31.6698533299627,2.55223122562001,20.8890137937663
2018-07-20 14:43:40,737261.613668981,41.336843333302,-71.2260183332685,5,20.2371616641566,31.6855616675093,2.55225256894609,20.8891251987855
2018-07-20 14:44:05,737261.613958333,41.3362700002833,-71.224810000632,5,20.1979900078673,31.6966000019614,2.59527217519702,20.8979807796111
2018-07-20 14:44:32,737261.614259259,41.3357066665795,-71.2235533331389,5,20.182346664246,31.6926999993965,2.66613916729497,20.9124646616341
2018-07-20 14:44:56,737261.614548611,41.3351650002942,-71.2223450006563,5,20.1673050081698,31.6889500020368,2.62188210984269,20.9034966513939
2018-07-20 14:45:21,737261.614837963,41.3345866668388,-71.2211366670232,5,20.2049166534512,31.6835500016596,2.66305327935374,20.9117863969007
2018-07-20 14:45:47,737261.615127315,41.334003333349,-71.2199283333657,5,20.2497083321319,31.6779250001509,2.75766272311455,20.9309416981619
2018-07-20 14:46:11,737261.615416666,41.3334400003051,-71.2187000007041,5,20.2408200377622,31.6806599933582,2.66105162829475,20.9112834867538
2018-07-20 14:46:38,737261.615717593,41.3328766665068,-71.2173999996312,5,20.1710966468865,31.6929233368124,2.59194478498905,20.897382544822
2018-07-20 14:47:02,737261.616006944,41.3323350001416,-71.216155000316,5,20.1008200245824,31.7053999954235,2.59571083034491,20.8983271384031
2018-07-20 14:47:27,737261.616296296,41.3317933334205,-71.2149466668611,5,20.0068200151277,31.7228999971837,2.56991951523171,20.8933107328956
2018-07-20 14:47:53,737261.616585648,41.3312516666994,-71.2137383334062,5,19.9128200056729,31.7403999989439,2.49993825115069,20.8792938266637
2018-07-20 14:48:19,737261.616886574,41.330656666698,-71.2124500000671,5,19.8957783326784,31.7439383334294,2.54812118723886,20.8891515227228
2018-07-20 14:48:44,737261.617175926,41.3300733332082,-71.2111999997318,5,19.9079866692863,31.7421466662822,2.51861753207161,20.8831098987592
2018-07-20 14:49:08,737261.617465278,41.3295050001743,-71.2099650003889,5,19.8955650180915,31.736110004372,2.52163844485449,20.8837685274559
2018-07-20 14:49:33,737261.61775463,41.3289633333624,-71.2087566667315,5,19.8393566696819,31.7225266673953,2.51376741617595,20.8823420072736
2018-07-20 14:49:59,737261.618055556,41.3284,-71.2075,5,19.7809,31.7084,2.61807516324533,20.9037743552456
2018-07-20 14:50:25,737261.618344907,41.327816666608,-71.2062499998743,5,19.9113583464552,31.6733583298087,2.55009358021792,20.8896084899736
2018-07-20 14:50:50,737261.618634259,41.327233333216,-71.2049999997485,5,20.0418166929104,31.6383166596175,2.61242764032823,20.9019902578805
2018-07-20 14:51:14,737261.618923611,41.3266750002179,-71.2038000004694,5,20.0385250371989,31.623350000637,2.52527632225938,20.884267745222
2018-07-20 14:51:41,737261.619224537,41.3261116664197,-71.2025866661347,5,19.9423682911746,31.6217033326114,2.62782083961295,20.9054270559753
2018-07-20 14:52:05,737261.619513889,41.3255900000553,-71.2014000001509,5,19.8836599941863,31.6149200028063,2.55706355531977,20.891187835162
2018-07-20 14:52:31,737261.619803241,41.3251316666759,-71.2001500000252,5,19.9318266656977,31.5916700004677,2.68254076235896,20.9166452145145
2018-07-20 14:52:56,737261.620092593,41.3246733332965,-71.1988999998994,5,19.9799933372091,31.5684199981292,2.69799090851992,20.9196899774178
2018-07-20 14:53:20,737261.620381944,41.3241450002615,-71.1976500006035,5,20.0848599441564,31.5792949916114,2.70485352737633,20.9207797927008
2018-07-20 14:53:47,737261.620682871,41.3235816664633,-71.1963499995306,5,20.2051533767672,31.5973650065245,2.66509303586366,20.9123214645734
2018-07-20 14:54:11,737261.620972222,41.3230400000872,-71.1951000002012,5,20.3320399776237,31.5914200050224,2.68536108174138,20.916108049468
2018-07-20 14:54:37,737261.621261574,41.3224983332752,-71.1938499998659,5,20.4710816815842,31.5602116633184,2.69865071634849,20.9184770963513
2018-07-20 14:55:02,737261.621550926,41.3219566664705,-71.1925999995474,5,20.6058233642173,31.5297166585949,2.63927794272185,20.9060589342357
2018-07-20 14:55:26,737261.621840278,41.3214150001852,-71.1913500004275,5,20.6911149708318,31.5074250076233,2.67797584650047,20.9137408285182
2018-07-20 14:55:51,737261.62212963,41.3208733334641,-71.1901000003018,5,20.7764066460774,31.4851333387145,2.62072168833309,20.9018798575176
2018-07-20 14:56:17,737261.622430556,41.3203400001207,-71.1888000003017,5,20.8271299921445,31.5054799907866,2.48893520553986,20.8748732697046
2018-07-20 14:56:43,737261.622719907,41.3198399999866,-71.1875499999665,5,20.8596716675395,31.5436466676904,2.27547887972257,20.8312572307455
2018-07-20 14:57:08,737261.623009259,41.3193266665068,-71.1862999996312,5,20.9046266877131,31.5787066750631,2.23503449152918,20.8228516438268
2018-07-20 14:57:32,737261.623298611,41.3187850001308,-71.1850500003017,5,20.9759599827802,31.6071649931302,2.0822361641144,20.7915020229171
2018-07-20 14:57:59,737261.623599537,41.3182216663325,-71.1837499992289,5,21.0501467106728,31.6367616842228,2.06131854771503,20.7870051628817
2018-07-20 14:58:23,737261.623888889,41.3177200000402,-71.1824600001039,5,21.049480000295,31.6287800007644,2.0618490626185,20.7871258820852
2018-07-20 14:58:49,737261.624178241,41.3172199999899,-71.1811683333073,5,21.0458133332596,31.6192799998089,2.09498387538347,20.793897173778
2018-07-20 14:59:14,737261.624467593,41.3166966665504,-71.1798999997318,5,21.0643366743825,31.6154966668187,2.07231614624435,20.7892367186859
2018-07-20 14:59:38,737261.624756944,41.3161550001743,-71.1786500004023,5,21.1002949884263,31.616204999772,2.13473998390914,20.8018549730157
2018-07-20 15:00:05,737261.625057871,41.3155999997318,-71.1773499993295,5,21.141058361653,31.6208666775743,2.10141999821796,20.7949551460863
2018-07-20 15:00:29,737261.625347222,41.3151,-71.1761,5,21.19385,31.6412,2.12704805130683,20.8000085883906
2018-07-20 15:00:54,737261.625636574,41.3146000002682,-71.1748500006705,5,21.246641638347,31.6615333224257,2.17759945796132,20.8101384196906
2018-07-20 15:01:20,737261.625925926,41.3140999997988,-71.1735999994971,5,21.2950666857103,31.6504333257058,2.15394312839596,20.8052092059708
2018-07-20 15:01:45,737261.626226852,41.3135800002615,-71.1723000006538,5,21.3442933085765,31.6307166765825,2.18541583524945,20.8115177796191
2018-07-20 15:02:10,737261.626516204,41.3130616668555,-71.1710500004359,5,21.3281567004603,31.6179550016998,2.23057744128476,20.820774966793
2018-07-20 15:02:35,737261.626805556,41.3125200000436,-71.1698000001006,5,21.2312400077985,31.6130800003923,2.2827274037625,20.8316558935104
2018-07-20 15:03:00,737261.627094907,41.3119783336675,-71.1685500007711,5,21.140359966687,31.6100883072947,2.33190541184274,20.8419146008032
2018-07-20 15:03:27,737261.627395833,41.3114149998692,-71.1672499996982,5,21.1965200130355,31.653985010189,2.38823966355486,20.8531804576822
2018-07-20 15:03:51,737261.627685185,41.3108733334931,-71.1660000003688,5,21.2505199840677,31.6961933208801,2.45661842656051,20.8669076344638
2018-07-20 15:04:16,737261.627974537,41.3103600000704,-71.164750000176,5,21.2653633338379,31.6877416712138,2.51255564376494,20.8782728215738
2018-07-20 15:04:41,737261.628263889,41.3098600000201,-71.1635000000503,5,21.2617800001442,31.6554500012992,2.51411431435213,20.878643824825
2018-07-20 15:05:07,737261.628564815,41.3093266667248,-71.1622000001341,5,21.2598533331143,31.6351066656921,2.48357252906706,20.8724563611298
2018-07-20 15:05:33,737261.628854167,41.3087849999128,-71.1609499997988,5,21.2618950003286,31.6441900014618,2.57804856017343,20.8916801680098
2018-07-20 15:05:57,737261.629143518,41.3082433335367,-71.1597000004694,5,21.2639366659,31.6532733299225,2.61041559484587,20.8982544509335
2018-07-20 15:06:22,737261.62943287,41.3077400000536,-71.1584500001341,5,21.1476816802431,31.6489016672612,2.65055340288287,20.9067409696698
2018-07-20 15:06:47,737261.629722222,41.3072399999195,-71.1571999997988,5,21.0211399796353,31.6433599991082,2.65253825491174,20.9074878074761
2018-07-20 15:07:13,737261.630023148,41.3066966666013,-71.1558999998491,5,20.9891933395393,31.6691433394639,2.68262459803055,20.9136649954961
2018-07-20 15:07:39,737261.6303125,41.3061549998801,-71.1546499997234,5,21.0406100113776,31.7199350112393,2.68283815764718,20.9135019952047
2018-07-20 15:08:03,737261.630601852,41.3056133335803,-71.15340000057,5,21.0827800029068,31.7551133546692,2.61816240744399,20.9001694276223
2018-07-20 15:08:28,737261.630891204,41.3050716667684,-71.1521500002347,5,21.0764050011969,31.708321675452,2.61349454117135,20.8992999092504
2018-07-20 15:08:54,737261.63119213,41.304508333406,-71.1508500001676,5,21.069775000855,31.6596583396086,2.65622230407885,20.9080867371851
2018-07-20 15:09:20,737261.631481481,41.304,-71.1496,5,21.077,31.6413666666667,2.69213366911314,20.9154068454138
2018-07-20 15:09:45,737261.631770833,41.3034999999497,-71.1483499998743,5,21.0876250010687,31.6301999988768,2.65070500600679,20.9069562415116
2018-07-20 15:10:09,737261.632060185,41.3029833336239,-71.1471166673149,5,21.0371500762418,31.6299666579942,2.70895121448602,20.9189534739657
2018-07-20 15:10:36,737261.632361111,41.3024199998257,-71.1458599996111,5,20.8893399542549,31.6467800052035,2.66185234768641,20.9097313436816
2018-07-20 15:11:00,737261.632650463,41.3018800001073,-71.1446483336105,5,20.7541399933481,31.6642833226939,2.72133670499879,20.9221855835083
2018-07-20 15:11:26,737261.632939815,41.3013799999732,-71.1433566665974,5,20.785140001663,31.7138666693265,2.68596665281862,20.9148295018429
2018-07-20 15:11:51,737261.633229167,41.3008799998391,-71.1420649995842,5,20.8161400099778,31.7634500159591,2.67646423362808,20.9127423207243
2018-07-20 15:12:16,737261.633530092,41.3003316669609,-71.1407783339896,5,20.8030750193496,31.7553750207075,2.69720530969433,20.9170129978672
2018-07-20 15:12:42,737261.633819445,41.2997899998039,-71.1395699995625,5,20.7674499871003,31.717249986195,2.68411911781885,20.9144960705597
2018-07-20 15:13:06,737261.634108796,41.2992600001475,-71.1383500003688,5,20.7565933177452,31.6911999985248,2.6480773533516,20.9072203716342
2018-07-20 15:13:32,737261.634398148,41.2987600000134,-71.1371000000335,5,20.8094266652496,31.6961999998659,2.7154107849634,20.9207858033198
2018-07-20 15:13:57,737261.6346875,41.2982599998793,-71.1358499996983,5,20.8622600127539,31.701200001207,2.71571642792263,20.9206994971841
2018-07-20 15:14:22,737261.634988426,41.2977016669427,-71.134550000637,5,20.9235699695502,31.6707883505118,2.73916098752731,20.9253526113699
2018-07-20 15:14:48,737261.635277778,41.2971599996949,-71.1332999992959,5,20.983320033655,31.6370799810133,2.82408748260907,20.9425370119033
2018-07-20 15:15:12,737261.63556713,41.2966400000302,-71.1320500000754,5,20.9975916683389,31.6165233338413,2.8162644841111,20.9409339840975
2018-07-20 15:15:38,737261.635856482,41.2961399999799,-71.1307999999497,5,20.9698833322185,31.608106666328,2.85994208274607,20.9499154504281
2018-07-20 15:16:04,737261.636157407,41.2956200000268,-71.1295000000671,5,20.9416600012875,31.605566665035,2.88321269326453,20.954733975676
2018-07-20 15:16:28,737261.636446759,41.295120000295,-71.1282500007376,5,20.9176600141621,31.6359833153849,2.91647836894915,20.9615315596811
2018-07-20 15:16:54,737261.636736111,41.2946199997586,-71.1269999993965,5,20.8936599884129,31.6664000146851,2.986026892289,20.975719112287
2018-07-20 15:17:18,737261.637025463,41.2940883333624,-71.1257500000671,5,20.8730483343816,31.6705016668924,3.08192011707036,20.9952998610372
2018-07-20 15:17:44,737261.637326389,41.293525,-71.12445,5,20.852725,31.666125,3.06223882802243,20.9913519333479
2018-07-20 15:18:10,737261.637615741,41.2929999998994,-71.1231999997485,5,20.819033322286,31.667016668385,3.14101015650508,21.0074852919836
2018-07-20 15:18:34,737261.637905092,41.2925000002515,-71.1219500006286,5,20.764116694285,31.6755583290376,3.15248426891006,21.0099586787148
2018-07-20 15:19:00,737261.638194445,41.2919999997653,-71.1206999995306,5,20.7092000091698,31.6841000018775,3.18099814299091,21.015903141759
2018-07-20 15:19:25,737261.63849537,41.2913933335367,-71.1194866670735,5,20.7329033253862,31.6889533317061,3.10572342853741,21.0005002757108
2018-07-20 15:19:50,737261.638784722,41.2908100000469,-71.1183200000939,5,20.755694998166,31.6936199996245,3.12465686537513,21.0042885027274
2018-07-20 15:20:16,737261.639074074,41.2902266665571,-71.1171533331143,5,20.7647000002347,31.6743133271765,3.09047419892499,20.9973287042294
2018-07-20 15:20:40,737261.639363426,41.2896433335367,-71.1159866670735,5,20.7659499995641,31.6415216781007,3.03118269048459,20.9852944059074
